contratto_cod|codice_ordine_sap|tipo_contratto|codice_opec|data_firma|net_amount|causale_annullamento|data_annullamento|codice_agente|status_quote|creazione_dta
Y04081752||Facile|GMRRYAAX|1/26/2022|498.49|||8871|In attesa scatto|9/28/2022
Y04359162||Facile|BH2VYAAY|1/26/2022|1604|||10086|In attesa scatto|9/28/2022
Y04327172||Facile|GUJ9AAA8|1/27/2022|499|||7290|In attesa scatto|9/28/2022
Y03374952||Facile|H07E1Y88|11/27/2021|528|||992|Scatto Bloccato|9/28/2022
Y04124512||Facile|H06NMXMM|1/26/2022|579|||8700|Scatto Bloccato|9/28/2022
Y03371782||Facile|AAJJYAAX|11/27/2021|1189|||992|Scatto Bloccato|9/28/2022
Y04348242||Facile|H02SN444|1/26/2022|3132.17|||3288|Scatto Bloccato|9/28/2022
Y03800772||Facile|BUP8YAAY|12/28/2021|1128|||11692|Scatto Bloccato|9/28/2022
Y04331922||Facile|FMFFAAAE|1/27/2022|978|ANN||3688|Annullata|9/29/2022
Y03953302||Facile|BVWMZAAY|1/27/2022|1648|ANN||1604|Annullata|9/29/2022
Y03457142||Facile|B5U83AA3|12/1/2021|1048|||32817|Scatto Bloccato|10/2/2022
Y03438362||Facile|H02GM1HH|12/1/2021|1595|||31619|Scatto Bloccato|10/2/2022
Y03459022||Facile|DHTBNAAM|12/1/2021|349|||31815|Scatto Bloccato|10/2/2022
Y03441862||Facile|H01XZP76|12/3/2021|429|||991|Scatto Bloccato|10/3/2022
Y09336670|3014374844|365|BXPPUAAT|10/4/2022|65510|||12444|Accepted|10/3/2022
Y04508682||Facile|BW01HAAH|2/1/2022|1948|ANN||56093|Annullata|10/3/2022
Y04482672||Facile|A6402AA2|2/1/2022|1151.9|ANN||7235|Annullata|10/4/2022
Y03480652||Facile|BH7W2AA2|12/3/2021|349|||992|Scatto Bloccato|10/4/2022
Y03487342||Facile|D52EZAAY|12/3/2021|1048|||31619|Scatto Bloccato|10/4/2022
Y09389951||Facile|D4S3FAAF|10/5/2022|523.01|||30190|Accepted|10/5/2022
Y09391680|3014391845|365|BYH3KARP|11/3/2022|35100|||87779|Accepted|10/5/2022
Y03567502||Facile|H06YBX22|12/7/2021|1429|||31815|Scatto Bloccato|10/8/2022
Y03536862||Facile|A3MHKAAJ|12/7/2021|379|||32817|In attesa scatto|10/8/2022
Y03586002||Facile|FBEJMAAL|12/9/2021|349|||992|Scatto Bloccato|10/10/2022
Y03562102||Facile|H005M488|12/9/2021|748|||992|Scatto Bloccato|10/10/2022
Y03560272||Facile|H069DPAN|12/9/2021|379|||992|Scatto Bloccato|10/10/2022
Y03626922||Facile|H07GWYZZ|12/10/2021|498|||992|Scatto Bloccato|10/11/2022
Y03663152||Facile|H019P1GG|12/10/2021|449|||992|Scatto Bloccato|10/11/2022
Y03590832||Facile|EPJL4AA3|12/10/2021|349|||992|Scatto Bloccato|10/11/2022
Y03592192||Facile|AZLA6AA5|12/10/2021|698|||992|Scatto Bloccato|10/11/2022
Y03590942||Facile|H06U5900|12/10/2021|498|||992|Scatto Bloccato|10/11/2022
Y03591622||Facile|H05BBXNN|12/10/2021|498|||992|Scatto Bloccato|10/11/2022
Y03590612||Facile|ELBTRAAP|12/10/2021|1298|||992|Scatto Bloccato|10/11/2022
Y04101722||Facile|AF14AAA4|2/9/2022|2182|ANN||1088|Annullata|10/12/2022
Y03621312||Facile|B5ULUAAT|12/13/2021|349|||992|Scatto Bloccato|10/14/2022
Y03622032||Facile|F8T5NAAN|12/13/2021|349|||992|Scatto Bloccato|10/14/2022
Y03588532||Facile|H02XY922|12/13/2021|1745|||992|Scatto Bloccato|10/14/2022
Y03645312||Facile|H06ADJNM|12/13/2021|349|||992|Scatto Bloccato|10/14/2022
Y03627922||Facile|BKWKWAAV|12/13/2021|997|||992|Scatto Bloccato|10/14/2022
Y03666742||Facile|B3ZYJAAJ|12/13/2021|349|||992|Scatto Bloccato|10/14/2022
Y03664472||Facile|BTFKSAB9|12/13/2021|349|||992|Scatto Bloccato|10/14/2022
Y03628832||Facile|H001K4EE|12/13/2021|1097|||992|Scatto Bloccato|10/14/2022
Y03645342||Facile|B465FAAF|12/13/2021|1348|||992|Scatto Bloccato|10/14/2022
Y03666622||Facile|H005HUSS|12/13/2021|349|||992|Scatto Bloccato|10/14/2022
Y03642042||Facile|EGHRTAAS|12/14/2021|449|||992|Scatto Bloccato|10/15/2022
Y03662552||Facile|H065ZENM|12/14/2021|498|||992|Scatto Bloccato|10/15/2022
Y03640192||Facile|H0240SVU|12/14/2021|599|||992|Scatto Bloccato|10/15/2022
Y03643612||Facile|EVA2ZAAZ|12/14/2021|529|||992|Scatto Bloccato|10/15/2022
Y03645542||Facile|F4XMGAAF|12/14/2021|879|||992|Scatto Bloccato|10/15/2022
Y03648472||Facile|H0115466|12/17/2021|1647|||991|Scatto Bloccato|10/15/2022
Y03646772||Facile|H02BTGHG|12/14/2021|349|||992|Scatto Bloccato|10/15/2022
Y03686932||Facile|H057MUDD|12/15/2021|228|||992|Scatto Bloccato|10/16/2022
Y03620312||Facile|H01MR4LL|12/15/2021|1546|||992|Scatto Bloccato|10/16/2022
Y03666652||Facile|F8F9LAAL|12/15/2021|429|||992|Scatto Bloccato|10/16/2022
Y03690322||Facile|H05NT7MM|12/15/2021|349|||992|Scatto Bloccato|10/16/2022
Y03688922||Facile|GWEZ4AA4|12/16/2021|1377|||992|Scatto Bloccato|10/17/2022
Y03687682||Facile|EXNU1AA1|12/16/2021|1197|||992|Scatto Bloccato|10/17/2022
Y03693402||Facile|H06GZ2RR|12/16/2021|498|||992|Scatto Bloccato|10/17/2022
Y03707932||Facile|GU1URAAR|12/16/2021|917|||992|Scatto Bloccato|10/17/2022
Y03691242||Facile|BD1ZWAAW|12/16/2021|349|||992|Scatto Bloccato|10/17/2022
Y03689792||Facile|H06XR9WW|12/16/2021|449|||992|Scatto Bloccato|10/17/2022
Y03692112||Facile|BY1RSAAR|12/16/2021|1792|||991|Scatto Bloccato|10/17/2022
Y03693582||Facile|H055YL10|12/16/2021|349|||992|Scatto Bloccato|10/17/2022
Y03686652||Facile|H020Z911|12/16/2021|448|||992|Scatto Bloccato|10/17/2022
Y03439782||Facile|BWX50AA0|12/16/2021|997|||992|Scatto Bloccato|10/17/2022
Y03707172||Facile|FF1GZAAY|12/16/2021|3346|||992|Scatto Bloccato|10/17/2022
Y09971920|3014389647|365|BWZTDAAD|10/27/2022|35100|||87779|Accepted|10/27/2022
Y03954102||Facile|H07ATDPN|1/10/2022|349|||56160|Scatto Bloccato|10/27/2022
Y03823672||Facile|BXJGTAAS|12/27/2021|349|||0|Scatto Bloccato|10/28/2022
Y03830112||Facile|H02JH8MM|12/28/2021|498|||992|Scatto Bloccato|10/29/2022
Y03829242||Facile|D3S5WAAW|12/28/2021|349|||992|Scatto Bloccato|10/29/2022
Y03860782||Facile|H01PGW22|12/28/2021|449|||992|Scatto Bloccato|10/29/2022
Y03831812||Facile|H02U8LRP|12/28/2021|349|||992|Scatto Bloccato|10/29/2022
Y03855642||Facile|H066UKZY|12/29/2021|349|||992|Scatto Bloccato|10/30/2022
Y03860172||Facile|H068Z044|12/29/2021|349|||992|Scatto Bloccato|10/30/2022
Y03860832||Facile|H063R4MM|12/29/2021|349|||992|Scatto Bloccato|10/30/2022
Y10073591|3014392620|Facile|H06SG4PP|11/4/2022|1988|||32218|Accepted|11/3/2022
Y10074901|3014391769|Facile|DM5AMAAL|11/3/2022|1499|||32218|Accepted|11/3/2022
Y03908422||Facile|H008K966|1/3/2022|299|||31815|Scatto Bloccato|11/4/2022
Y03895842||Facile|H07G15RR|1/3/2022|349|||31619|Scatto Bloccato|11/4/2022
Y03895912||Facile|H07GY0XX|1/3/2022|349|||31619|Scatto Bloccato|11/4/2022
Y02979292||Facile|E4JAWAAV|1/3/2022|648|||992|Scatto Bloccato|11/4/2022
Y03895442||Facile|H07HS3BB|1/3/2022|349|||31619|Scatto Bloccato|11/4/2022
Y03895692||Facile|H07G17TT|1/3/2022|349|||992|Scatto Bloccato|11/4/2022
Y03896022||Facile|H07G14A4|1/3/2022|349|||31619|Scatto Bloccato|11/4/2022
Y03906472||Facile|H07G1Z33|1/3/2022|379|||992|Scatto Bloccato|11/4/2022
Y03907602||Facile|H07HT3LL|1/3/2022|349|||31619|Scatto Bloccato|11/4/2022
Y03894802||Facile|BTASLAAK|1/3/2022|349|||31619|Scatto Bloccato|11/4/2022
Y03894732||Facile|F3072AA2|1/3/2022|1872|||32218|Scatto Bloccato|11/4/2022
Y03905482||Facile|F1BDHAAG|1/3/2022|2438|||992|Scatto Bloccato|11/4/2022
Y03896422||Facile|EVGVHAAH|1/3/2022|349|||992|Scatto Bloccato|11/4/2022
Y03903482||Facile|GLDBSAAR|1/3/2022|379|||31619|Scatto Bloccato|11/4/2022
Y03895822||Facile|H05SUBZY|1/3/2022|379|||992|Scatto Bloccato|11/4/2022
Y03895312||Facile|H05S1FKJ|1/3/2022|349|||991|Scatto Bloccato|11/4/2022
Y03904162||Facile|EY8N5AA4|1/3/2022|797|||992|Scatto Bloccato|11/4/2022
Y03902532||Facile|H01RNNBA|1/3/2022|349|||992|Scatto Bloccato|11/4/2022
Y03895322||Facile|H07HS3EE|1/3/2022|349|||31619|Scatto Bloccato|11/4/2022
Y03798592||Facile|DPUU0AA0|1/3/2022|399|||992|Scatto Bloccato|11/4/2022
Y03906942||Facile|FX972AA2|1/3/2022|299|||31815|Scatto Bloccato|11/4/2022
Y03907802||Facile|FKU9JAAJ|1/3/2022|549|||30110|Scatto Bloccato|11/4/2022
Y03906862||Facile|EHBT5AA4|1/3/2022|199|||31815|Scatto Bloccato|11/4/2022
Y03895672||Facile|GZJ8AAA7|1/3/2022|1747|||992|Scatto Bloccato|11/4/2022
Y03916372||Facile|BNUAPAAN|1/3/2022|499|||30110|Scatto Bloccato|11/4/2022
Y03906532||Facile|H01EGNZY|1/3/2022|2744|||992|Scatto Bloccato|11/4/2022
Y03906432||Facile|FTNH7AA6|1/4/2022|399|||992|Scatto Bloccato|11/5/2022
Y03912692||Facile|DWDWUAAU|1/4/2022|1198|||32817|Scatto Bloccato|11/5/2022
Y03905712||Facile|BRLMWAAV|1/4/2022|728|||30110|Scatto Bloccato|11/5/2022
Y03907952||Facile|D01HJAAH|1/4/2022|348|||992|Scatto Bloccato|11/5/2022
Y03908792||Facile|GS8NEAAD|1/4/2022|648|||992|Scatto Bloccato|11/5/2022
Y03915672||Facile|BPM01AA1|1/4/2022|379|||32817|Scatto Bloccato|11/5/2022
Y03915472||Facile|BUYJBAAA|1/4/2022|908|||992|Scatto Bloccato|11/5/2022
Y03907542||Facile|E44WDAAD|1/4/2022|349|||992|Scatto Bloccato|11/5/2022
Y03916082||Facile|H06MTP21|1/4/2022|349|||31619|Scatto Bloccato|11/5/2022
Y03914702||Facile|BTBTEAAD|1/4/2022|248|||32817|Scatto Bloccato|11/5/2022
Y03914972||Facile|DJF65AA5|1/4/2022|648|||30110|Scatto Bloccato|11/5/2022
Y03902912||Facile|H05PX4VV|1/4/2022|544|||992|Scatto Bloccato|11/5/2022
Y03918132||Facile|BRDKEAAD|1/5/2022|299|||32817|Scatto Bloccato|11/6/2022
Y03913862||Facile|H02GV6MM|1/5/2022|349|||32218|Scatto Bloccato|11/6/2022
Y03953682||Facile|AG7ARAAP|1/5/2022|179|||32218|Scatto Bloccato|11/6/2022
Y03952882||Facile|F56RMAAL|1/5/2022|199|||30110|Scatto Bloccato|11/6/2022
Y04034492||Facile|BSGN2ABA|1/5/2022|2047|||992|Scatto Bloccato|11/6/2022
Y03935922||Facile|H011R5MM|1/5/2022|349|||31815|Scatto Bloccato|11/6/2022
Y03934692||Facile|H0559377|1/5/2022|449|||992|Scatto Bloccato|11/6/2022
Y03937362||Facile|H07G16MM|1/5/2022|349|||992|Scatto Bloccato|11/6/2022
Y03917472||Facile|D5136AA6|1/5/2022|349|||32218|Scatto Bloccato|11/6/2022
Y03915382||Facile|DWA49AA9|1/5/2022|248|||32218|Scatto Bloccato|11/6/2022
Y03935422||Facile|GRM29AA9|1/7/2022|1996|||32218|Scatto Bloccato|11/8/2022
Y03950022||Facile|H01JW4BB|1/7/2022|278|||992|Scatto Bloccato|11/8/2022
Y03949782||Facile|GR18XAAX|1/7/2022|349|||992|Scatto Bloccato|11/8/2022
Y03951072||Facile|BUSBSAAR|1/7/2022|349|||31815|Scatto Bloccato|11/8/2022
Y03956952||Facile|AA7YAAAY|1/7/2022|399|||31815|Scatto Bloccato|11/8/2022
Y03936012||Facile|E5WF1AA0|1/7/2022|617|||992|Scatto Bloccato|11/8/2022
Y03935522||Facile|AFS7RAAR|1/7/2022|349|||32218|Scatto Bloccato|11/8/2022
Y03935892||Facile|H008WB10|1/7/2022|399|||32218|Scatto Bloccato|11/8/2022
Y03937112||Facile|H011KKVU|1/7/2022|399|||992|Scatto Bloccato|11/8/2022
Y10164261|3014399853|Facile|FT6GKAAJ|11/18/2022|2993|||31619|Accepted|11/8/2022
Y03959082||Facile|H07H5033|1/8/2022|349|||31815|Scatto Bloccato|11/9/2022
Y03950372||Facile|EKR9PAAP|1/8/2022|349|||31619|Scatto Bloccato|11/9/2022
Y03950972||Facile|H05PGEGF|1/8/2022|349|||992|Scatto Bloccato|11/9/2022
Y03957772||Facile|H04PARHG|1/8/2022|349|||992|Scatto Bloccato|11/9/2022
Y03950582||Facile|EZFL2AA1|1/8/2022|349|||992|Scatto Bloccato|11/9/2022
Y10187481|3014394410|Facile|DMWXJAAJ|11/9/2022|1499|||31619|Accepted|11/9/2022
Y10212401|3014395147|Facile|G3PFPAAN|11/10/2022|1909|||32218|Accepted|11/10/2022
Y02666452||Facile|H07GYRWV|10/27/2021|4.99|||300|Scatto Bloccato|11/10/2022
Y03961472||Facile|H02XZXDD|1/10/2022|468|||992|Scatto Bloccato|11/11/2022
Y04037902||Facile|H05107YY|1/10/2022|645.65|||992|Scatto Bloccato|11/11/2022
Y03958172||Facile|H02R9YFF|1/10/2022|1097|||30110|Scatto Bloccato|11/11/2022
Y03959592||Facile|H01SVZMM|1/10/2022|4.99|||992|Scatto Bloccato|11/11/2022
Y03961722||Facile|H06W49SS|1/10/2022|349|||31619|Scatto Bloccato|11/11/2022
Y03955282||Facile|AWM01AA1|1/10/2022|748|||30110|Scatto Bloccato|11/11/2022
Y03956532||Facile|H06G8YHH|1/10/2022|349|||992|Scatto Bloccato|11/11/2022
Y03961562||Facile|ERFVEAAE|1/10/2022|1247|||992|Scatto Bloccato|11/11/2022
Y03954442||Facile|GUSKWAAV|1/10/2022|528|||32218|Scatto Bloccato|11/11/2022
Y03955492||Facile|H065X555|1/10/2022|429|||31619|Scatto Bloccato|11/11/2022
Y03951882||Facile|EH9L6AA5|1/10/2022|349|||31619|Scatto Bloccato|11/11/2022
Y03950422||Facile|GK3KFAAE|1/10/2022|1198|||31619|Scatto Bloccato|11/11/2022
Y03975702||Facile|DJ388AA8|1/10/2022|1447|||992|Scatto Bloccato|11/11/2022
Y03983532||Facile|EFYZ6AA6|1/10/2022|349|||31815|Scatto Bloccato|11/11/2022
Y03955402||Facile|FF1A5AA4|1/10/2022|290|||32817|Scatto Bloccato|11/11/2022
Y03957122||Facile|AET6ZAAZ|1/10/2022|3047|||992|Scatto Bloccato|11/11/2022
Y03956112||Facile|H063TTYY|1/10/2022|349|||992|Scatto Bloccato|11/11/2022
Y03957862||Facile|GU9LEAAD|1/10/2022|448|||992|Scatto Bloccato|11/11/2022
Y04009402||Facile|GB613AA3|1/10/2022|349|||31815|Scatto Bloccato|11/11/2022
Y03960532||Facile|F36UMAAM|1/10/2022|648|||30110|Scatto Bloccato|11/11/2022
Y03980502||Facile|DPGNBAAA|1/10/2022|1209|||31815|Scatto Bloccato|11/11/2022
Y03956202||Facile|DDJ62AA2|1/10/2022|399|||992|Scatto Bloccato|11/11/2022
Y03962182||Facile|H06HDGZY|1/10/2022|349|||992|Scatto Bloccato|11/11/2022
Y03961092||Facile|D3VXLAAL|1/10/2022|749|||992|Scatto Bloccato|11/11/2022
Y03950782||Facile|H017T2TT|1/10/2022|1097|||992|Scatto Bloccato|11/11/2022
Y03961322||Facile|H05MWM32|1/10/2022|179|||32817|Scatto Bloccato|11/11/2022
Y03952652||Facile|A5TY4AA4|1/10/2022|1296|||30110|Scatto Bloccato|11/11/2022
Y03958562||Facile|H011G2DD|1/10/2022|349|||32218|Scatto Bloccato|11/11/2022
Y03956342||Facile|H061FKVU|1/10/2022|349|||992|Scatto Bloccato|11/11/2022
Y03999542||Facile|ERG62AA2|1/10/2022|179|||32218|Scatto Bloccato|11/11/2022
Y04038092||Facile|A5M0ZAAZ|1/10/2022|349|||31815|Scatto Bloccato|11/11/2022
Y03978082||Facile|GWRTLAAK|1/11/2022|629|||992|Scatto Bloccato|11/12/2022
Y03977542||Facile|D7WXDAAD|1/11/2022|798|||30110|Scatto Bloccato|11/12/2022
Y03953362||Facile|D58UBAAB|1/11/2022|1962|||992|Scatto Bloccato|11/12/2022
Y03997902||Facile|A4E2VAAV|1/11/2022|199|||32218|Scatto Bloccato|11/12/2022
Y04000112||Facile|H0146TLL|1/11/2022|499|||992|Scatto Bloccato|11/12/2022
Y03975172||Facile|H0565ZUU|1/11/2022|498|||992|Scatto Bloccato|11/12/2022
Y03978622||Facile|H02GXZ99|1/11/2022|379|||992|Scatto Bloccato|11/12/2022
Y03976092||Facile|BZ2DGAAF|1/11/2022|998|||992|Scatto Bloccato|11/12/2022
Y03983802||Facile|H0115WTT|1/11/2022|529|||30110|Scatto Bloccato|11/12/2022
Y03978402||Facile|BNTRKAAJ|1/11/2022|763|||992|Scatto Bloccato|11/12/2022
Y03976312||Facile|F8T0ZAAZ|1/11/2022|179|||992|Scatto Bloccato|11/12/2022
Y03979882||Facile|A4DA2AA1|1/11/2022|648|||30110|Scatto Bloccato|11/12/2022
Y03975422||Facile|B83FNAB9|1/11/2022|498|||32218|Scatto Bloccato|11/12/2022
Y03984872||Facile|AWM87AA7|1/11/2022|349|||32218|Scatto Bloccato|11/12/2022
Y04000712||Facile|H06X35BB|1/11/2022|349|||32218|Scatto Bloccato|11/12/2022
Y03971222||Facile|B4Z4SAAS|1/11/2022|349|||992|Scatto Bloccato|11/12/2022
Y03982122||Facile|H06Z6LML|1/11/2022|349|||992|Scatto Bloccato|11/12/2022
Y04000482||Facile|G3RUBAAB|1/11/2022|399|||30110|Scatto Bloccato|11/12/2022
Y04002832||Facile|FGK6HAAH|1/11/2022|449|||31619|Scatto Bloccato|11/12/2022
Y03981602||Facile|B62HEAAD|1/11/2022|299|||32218|Scatto Bloccato|11/12/2022
Y03984022||Facile|ABZBUAAT|1/11/2022|449|||30110|Scatto Bloccato|11/12/2022
Y03978222||Facile|DB1GWAAV|1/11/2022|1498|||992|Scatto Bloccato|11/12/2022
Y03983122||Facile|A96ZEAAE|1/11/2022|299|||32218|Scatto Bloccato|11/12/2022
Y03971592||Facile|H01AM1HH|1/11/2022|398|||992|Scatto Bloccato|11/12/2022
Y03999932||Facile|FWFYUAAU|1/11/2022|1338|||992|Scatto Bloccato|11/12/2022
Y03979472||Facile|FFV65AA5|1/11/2022|379|||992|Scatto Bloccato|11/12/2022
Y04038582||Facile|H07A9KBA|1/11/2022|349|||31815|Scatto Bloccato|11/12/2022
Y03979802||Facile|H07E55YY|1/11/2022|4072|||992|Scatto Bloccato|11/12/2022
Y03981512||Facile|H07HNP32|1/11/2022|349|||32218|Scatto Bloccato|11/12/2022
Y04000552||Facile|A96S4AA3|1/11/2022|348|||30110|Scatto Bloccato|11/12/2022
Y03972872||Facile|FSX9NAAN|1/11/2022|1816|||992|Scatto Bloccato|11/12/2022
Y04002752||Facile|H02BKF98|1/12/2022|1097|||31619|Scatto Bloccato|11/13/2022
Y04013292||Facile|FGLF7AA6|1/12/2022|1048|||992|Scatto Bloccato|11/13/2022
Y04069712||Facile|H02LE533|1/12/2022|349|||31815|Scatto Bloccato|11/13/2022
Y04029462||Facile|B5BPXAWV|1/12/2022|2378|||992|Scatto Bloccato|11/13/2022
Y03998402||Facile|FX6VDAAD|1/12/2022|598|||992|Scatto Bloccato|11/13/2022
Y04011262||Facile|ENH3BAB9|1/12/2022|974|||30110|Scatto Bloccato|11/13/2022
Y04002912||Facile|ALHY7AA7|1/12/2022|449|||30110|Scatto Bloccato|11/13/2022
Y04002512||Facile|E7BTYAAX|1/12/2022|498|||992|Scatto Bloccato|11/13/2022
Y04010552||Facile|H07G6B43|1/12/2022|349|||992|Scatto Bloccato|11/13/2022
Y04010362||Facile|ASY4VAAV|1/12/2022|349|||32218|Scatto Bloccato|11/13/2022
Y04013582||Facile|D5XUDAAD|1/12/2022|316.95|||32218|Scatto Bloccato|11/13/2022
Y04010882||Facile|H06VZHML|1/12/2022|449|||992|Scatto Bloccato|11/13/2022
Y03999772||Facile|DDVFSAAR|1/12/2022|349|||992|Scatto Bloccato|11/13/2022
Y04009752||Facile|H07HTG21|1/12/2022|468|||992|Scatto Bloccato|11/13/2022
Y04014542||Facile|DHJM1AA0|1/12/2022|349|||32218|Scatto Bloccato|11/13/2022
Y04009432||Facile|H0640YFF|1/12/2022|449|||32218|Scatto Bloccato|11/13/2022
Y03955052||Facile|DBFDGAAF|1/12/2022|3297|||992|Scatto Bloccato|11/13/2022
Y04012012||Facile|FB3UKAAK|1/12/2022|349|||992|Scatto Bloccato|11/13/2022
Y04008102||Facile|B0PY6AA6|1/12/2022|379|||31619|Scatto Bloccato|11/13/2022
Y04012212||Facile|H02GHK43|1/12/2022|349|||992|Scatto Bloccato|11/13/2022
Y04062172||Facile|H019U1BB|1/12/2022|349|||992|Scatto Bloccato|11/13/2022
Y04062002||Facile|B4Z0LAAL|1/12/2022|998|||992|Scatto Bloccato|11/13/2022
Y04013962||Facile|GV5XEAAE|1/12/2022|3747|||30110|Scatto Bloccato|11/13/2022
Y04032092||Facile|H01EWR43|1/13/2022|547|||992|Scatto Bloccato|11/14/2022
Y04037772||Facile|H06BS288|1/13/2022|994|||992|Scatto Bloccato|11/14/2022
Y04055842||Facile|A2YHUAAT|1/13/2022|349|||32218|Scatto Bloccato|11/14/2022
Y04056112||Facile|AG15YAAY|1/13/2022|349|||31619|Scatto Bloccato|11/14/2022
Y04069762||Facile|H02P6D10|1/13/2022|649|||31619|Scatto Bloccato|11/14/2022
Y04060462||Facile|EGV6KAAK|1/13/2022|377|||992|Scatto Bloccato|11/14/2022
Y04058892||Facile|DTS8JAAJ|1/13/2022|1313|||992|Scatto Bloccato|11/14/2022
Y04034042||Facile|H01375PP|1/13/2022|199|||32218|Scatto Bloccato|11/14/2022
Y04029252||Facile|H02ELG98|1/13/2022|399|||992|Scatto Bloccato|11/14/2022
Y03936962||Facile|F3FBTAAS|1/13/2022|449|||32218|Scatto Bloccato|11/14/2022
Y04063712||Facile|D2G1NAAN|1/13/2022|199|||32817|Scatto Bloccato|11/14/2022
Y04034282||Facile|E6X86AA6|1/13/2022|2046|||32817|Scatto Bloccato|11/14/2022
Y04039182||Facile|FY594AA4|1/17/2022|349|||991|Scatto Bloccato|11/14/2022
Y04034342||Facile|DE3R7AA6|1/13/2022|2123|||32218|Scatto Bloccato|11/14/2022
Y04103832||Facile|G0RNYAAX|1/13/2022|449|||992|Scatto Bloccato|11/14/2022
Y04056462||Facile|B87KUAAT|1/13/2022|724|||30110|Scatto Bloccato|11/14/2022
Y04062502||Facile|BU8B0AAZ|1/13/2022|3147|||992|Scatto Bloccato|11/14/2022
Y04032922||Facile|GMZ74AA4|1/28/2022|3191|||991|Scatto Bloccato|11/14/2022
Y04080662||Facile|H06R7M21|1/14/2022|349|||32817|Scatto Bloccato|11/15/2022
Y04064462||Facile|EDLWFAAF|1/14/2022|379|||32218|Scatto Bloccato|11/15/2022
Y04064342||Facile|FSWA8AA7|1/14/2022|379|||32817|Scatto Bloccato|11/15/2022
Y04062272||Facile|H019XKUT|1/14/2022|379|||992|Scatto Bloccato|11/15/2022
Y04068752||Facile|D050PAAP|1/14/2022|1623|||992|Scatto Bloccato|11/15/2022
Y09711211|3014390139|Facile|AEKNEAAD|10/18/2022|2066|||30110|Accepted|10/18/2022
Y09801340|3014384907|365|H055KBLK|10/20/2022|1437.31|||6338|Accepted|10/20/2022
Y09824260|3014404615|365|GWMD8AA7|11/29/2022|58000|||87582|Accepted|10/21/2022
Y09829250|3014416612|365|FJLEZAAY|12/29/2022|65510|||2311|Accepted|10/21/2022
Y09870171|3014386360|Facile|ESG1HAAH|10/24/2022|500.99|705|1/23/2023|32214|Annullata|10/24/2022
Y04918452||Facile|H06AGWLL|2/22/2022|599|||11956|In attesa scatto|10/25/2022
Y04832392||Facile|BG1EZAAY|2/22/2022|707.9|||7339|In attesa scatto|10/25/2022
Y05003872||Facile|H003L1SS|2/22/2022|1624.95|||12989|In attesa scatto|10/25/2022
Y04718042||Facile|D7E6SAAS|2/23/2022|4165.9|||2011|In attesa scatto|10/25/2022
Y04986842||Facile|E67YPAAP|2/22/2022|1178.85|||4762|In attesa scatto|10/25/2022
Y05000762||Facile|BV407AA7|2/22/2022|2139|||11715|In attesa scatto|10/25/2022
Y03970572||Facile|BT2DSAAR|2/22/2022|499|||5238|In attesa scatto|10/25/2022
Y04861182||Facile|AVSP7AA6|2/22/2022|1098|||11739|In attesa scatto|10/25/2022
Y04999652||Facile|H0480MDB|2/22/2022|1198|||12003|In attesa scatto|10/25/2022
Y04998082||Facile|B8BK0AAZ|2/22/2022|1025.7|||4318|In attesa scatto|10/25/2022
Y04301422||Facile|H04M4ATS|2/22/2022|1178|||10016|In attesa scatto|10/25/2022
Y04982922||Facile|H07H6TDD|2/23/2022|1322.9|||47038|In attesa scatto|10/25/2022
Y04986052||Facile|H003TWBB|2/23/2022|2148|||11881|In attesa scatto|10/25/2022
Y04734472||Facile|EZT6DAAD|2/22/2022|460.1|||11793|In attesa scatto|10/25/2022
Y05003602||Facile|H06NBR43|2/22/2022|1098|||10077|In attesa scatto|10/25/2022
Y04630282||Facile|BX3PAAAP|2/22/2022|1439.95|||4635|In attesa scatto|10/25/2022
Y11643940||365|B1PRDAAB|1/24/2023|2249|||11878|Bozza|1/23/2023
Y11643960||365|BD7M2AA1|1/23/2023|1325.53|||6262|Presentata|1/23/2023
Y11643971||Facile|BX3PLAAK|1/23/2023|329|||32813|Bozza|1/23/2023
Y11643990||365|EV3ZJAAJ|1/23/2023|896.5|||7290|In Firma Cartacea|1/23/2023
Y11644011||Facile|AUPG0AAZ|1/23/2023|2856.9|||2435|Bozza|1/23/2023
Y11644021||Facile|BX6EJAAH|1/23/2023|1499|||11815|Bozza|1/23/2023
Y11644051||Facile|H02TXXUU|1/23/2023|2694.7|||8508|Bozza|1/23/2023
Y11644041||Facile|H06LN7NN|1/23/2023|4643|||3627|Bozza|1/23/2023
Y11644061||Facile|H0676VZZ|1/23/2023|2499.61|||12089|Bozza|1/23/2023
Y11644081||Facile|EW6ERAAP|1/23/2023|1199|||32218|Verbal Order (VO) Registrato|1/23/2023
Y11644120||365|B5VBBAAA|1/23/2023|6545|||4615|Bozza|1/23/2023
Y11644161||Facile|H003SEWV|1/23/2023|1776.2|||2435|Presentata|1/23/2023
Y11644181||Facile|GX8NBAAA|1/23/2023|499|||32218|Bozza|1/23/2023
Y11644171||Facile|GRPNUAAT|1/23/2023|748|||32218|Verbal Order (VO) Registrato|1/23/2023
Y11644210||365|BL8VWAAW|1/23/2023|1498.32|||10089|Presentata|1/23/2023
Y11644201||Facile|B657KAAK|1/23/2023|6971|||5527|Bozza|1/23/2023
Y11644230||365|B959JAAJ|1/23/2023|879|||2100|Bozza|1/23/2023
Y11644241||Facile|H04REV99|1/23/2023|399|||11739|Presentata|1/23/2023
