contratto_cod|codice_ordine_sap|tipo_contratto|codice_opec|data_firma|net_amount|causale_annullamento|data_annullamento|codice_agente|status_quote|creazione_dta
Y05563722||Facile|E2VGDAAB|3/31/2022|1198|||12152|Scatto Bloccato|12/1/2022
Y05812462||Facile|A4NUWAAW|3/31/2022|948|||2192|In attesa scatto|12/1/2022
Y05816452||Facile|H07A06XX|3/31/2022|948|||6685|Scatto Bloccato|12/1/2022
Y05820702||Facile|H049J088|3/31/2022|599|||56093|In attesa scatto|12/1/2022
Y05809902||Facile|H01TZGHG|3/31/2022|599|||2505|Scatto Bloccato|12/1/2022
Y05766952||Facile|BNFSVAAU|3/31/2022|1362.35|||12102|In attesa scatto|12/1/2022
Y05811382||Facile|H061KHHG|3/31/2022|599|||10425|Scatto Bloccato|12/1/2022
Y05795522||Facile|H07JMPTS|3/31/2022|1198|||12575|Scatto Bloccato|12/1/2022
Y05814212||Facile|H02W66LL|3/31/2022|948|||9736|In attesa scatto|12/1/2022
Y05818532||Facile|H064P6SS|3/31/2022|599|||6040|Scatto Bloccato|12/1/2022
Y05702692||Facile|H02LEZ66|3/31/2022|599|||12557|Scatto Bloccato|12/1/2022
Y05816612||Facile|H02DGJVU|3/31/2022|999|||12679|Scatto Bloccato|12/1/2022
Y05810632||Facile|H07A7433|3/31/2022|599|||12892|Scatto Bloccato|12/1/2022
Y05583892||Facile|APAV6AA6|4/1/2022|12292.45|||1088|Scatto Bloccato|12/2/2022
Y05669272||Facile|GWU1UAAU|4/1/2022|6469.5|||1676|Scatto Bloccato|12/2/2022
Y05818952||Facile|DA216AA6|4/1/2022|599|||9364|Scatto Bloccato|12/2/2022
Y05853072||Facile|H06J6VAV|4/4/2022|1088.5|||4615|Scatto Bloccato|12/5/2022
Y05855352||Facile|FRLUWADB|4/5/2022|1778|||7235|Scatto Bloccato|12/5/2022
Y05864222||Facile|H067F577|4/4/2022|1098|||1046|Scatto Bloccato|12/5/2022
Y05861162||Facile|H02NAT87|4/4/2022|2358.7|||10565|Scatto Bloccato|12/5/2022
Y05863552||Facile|DKX1YAAY|4/4/2022|3263.06|||11692|Scatto Bloccato|12/5/2022
Y05870552||Facile|A4APSAAR|4/4/2022|2097|||2609|Scatto Bloccato|12/5/2022
Y05037802||Facile|F4E8JAAJ|2/23/2022|349|||992|Scatto Bloccato|12/25/2022
Y05030952||Facile|GY5SUAAT|2/23/2022|798|||992|Scatto Bloccato|12/25/2022
Y11254471|3014417522|Facile|BV737AA7|1/3/2023|1499|||30110|Accepted|1/3/2023
Y11341941|3014422074|Facile|H014PVSS|1/17/2023|3273.66|||12564|Accepted|1/10/2023
Y11347041|3014422820|Facile|AD55PAB9|1/18/2023|1066.53|||5314|Accepted|1/10/2023
Y11350520|3014420773|365|H001S6FF|1/13/2023|13453.56|||2547|Accepted|1/10/2023
Y03982412||Facile|H06628VV|1/12/2022|1298|||12680|Scatto Bloccato|1/12/2023
Y11396051|3014422382|Facile|H07YKJAH|1/17/2023|3896|||11146|Accepted|1/12/2023
Y11400551|3014420073|Facile|EDGWRAAR|1/12/2023|2080.12|||1607|Accepted|1/12/2023
Y11401301|3014421785|Facile|H036P2LL|1/16/2023|748|||1607|Accepted|1/12/2023
Y11403800|3014422468|365|H02Y7600|1/12/2023|399|||32216|Accepted|1/12/2023
Y11438051|3014422824|Facile|BVDSXAAW|1/18/2023|1990.06|||8592|Accepted|1/13/2023
Y11439410|3014422121|365|BWL42AA2|1/17/2023|5246|||2900|Accepted|1/13/2023
Y11457501|3014425201|Facile|DAVYYAAY|1/23/2023|3360.4|||8261|Accepted|1/14/2023
Y11471201|3014421638|Facile|H02U7NYX|1/16/2023|509.16|||7054|Accepted|1/16/2023
Y11481751|3014422900|Facile|H01RRX00|1/18/2023|1333.35|||1607|Accepted|1/16/2023
Y11482970|3014425013|365|H009E0YY|1/23/2023|1540.55|||12957|Accepted|1/16/2023
Y11508170|3014424909|365|EDVGRAAP|1/23/2023|3698|||6163|Accepted|1/17/2023
Y11508971|3014424157|Facile|E998XAAX|1/17/2023|599|||32218|Accepted|1/17/2023
Y11514680|3014424568|365|F37K2AA1|1/20/2023|1224.95|||4617|Accepted|1/17/2023
Y11517091|3014422532|Facile|A0LU3AA3|1/17/2023|799|||12988|Accepted|1/17/2023
Y11520361|3014422713|Facile|H06995LL|1/17/2023|599|||12656|Accepted|1/17/2023
Y11552841|3014423508|Facile|H06EER98|1/18/2023|4246|||2833|Accepted|1/18/2023
Y11555091|3014423271|Facile|BXM9VAAV|1/18/2023|1548|||12605|Accepted|1/18/2023
Y11557831|3014423255|Facile|H050KBUT|1/18/2023|399|||36001|Accepted|1/18/2023
Y11557881|3014423639|Facile|BB046AA6|1/19/2023|705.87|||9122|Accepted|1/18/2023
Y11582201|3014423975|Facile|BF6XLAAL|1/19/2023|560|||30110|Accepted|1/19/2023
Y11599101|3014424293|Facile|BJU73AA3|1/20/2023|599|||32218|Accepted|1/20/2023
Y11599671|3014424680|Facile|FP91SAAS|1/20/2023|498|||31619|Accepted|1/20/2023
Y11600071|3014425125|Facile|B2BPUAAT|1/23/2023|648|||500|Accepted|1/20/2023
Y11603390|3014425054|365|H008GBVU|1/23/2023|1224.95|||2608|Accepted|1/20/2023
Y11616200|3014424790|365|H07H5XMM|1/22/2023|5272.98|||8564|Accepted|1/21/2023
Y11626221|3014424924|Facile|FMFFAAAE|1/23/2023|806.97|||3688|Accepted|1/22/2023
Y11634221|3014424929|Facile|H017YUMM|1/21/2023|499|||31815|Accepted|1/23/2023
Y11636241|3014425396|Facile|BKK8HAAH|1/23/2023|1198.99|||32218|Accepted|1/23/2023
Y11640261|3014425277|Facile|D9XMDAAB|1/23/2023|599|||32218|Accepted|1/23/2023
Y11640901|3014425147|Facile|E7LAGAAF|1/23/2023|399|||30110|Accepted|1/23/2023
Y11643990|3014425286|365|EV3ZJAAJ|1/23/2023|896.5|||7290|Accepted|1/23/2023
Y09747151|3014383340|Facile|D6VWJAAJ|10/19/2022|1999.03|||31619|Accepted|10/19/2022
Y04522802||Facile|H06PHFFE|2/28/2022|1098|||2822|In attesa scatto|10/26/2022
Y04010861|3014253023|Facile|AD55PAB9|1/12/2022|1062.3|||5314|Accepted|1/12/2022
Y04012631|3014253775|Facile|EDGWRAAR|1/14/2022|2076.85|||1607|Accepted|1/12/2022
Y04029071|3014254866|Facile|H014PVSS|1/17/2022|2149.97|||12564|Accepted|1/13/2022
Y04102431|3014255300|Facile|H036P2LL|1/18/2022|743.1|||1607|Accepted|1/17/2022
Y04124720|3014260352|365|EDVGRAAP|1/25/2022|3198|||6163|Accepted|1/18/2022
Y04155341|3014256040|Facile|H01RRX00|1/19/2022|1326.85|||1607|Accepted|1/19/2022
Y04301620|3014260399|365|BWL42AA2|1/25/2022|12977.65|||2900|Accepted|1/24/2022
Y04327660|3014265223|365|BHEGMAAL|2/1/2022|631.46|||9274|Accepted|1/25/2022
Y04331921|3014262215|Facile|FMFFAAAE|1/27/2022|804.86|||3688|Accepted|1/25/2022
Y04475930|3014271346|365|H001S6FF|2/11/2022|12000.2|||2547|Accepted|1/31/2022
Y04514961|3014265891|Facile|E998XAAX|2/2/2022|499|||32218|Accepted|2/1/2022
Y04563521|3014266834|Facile|D9XMDAAB|2/3/2022|499.01|||32217|Accepted|2/3/2022
Y04728151|3014270707|Facile|BKK8HAAH|2/10/2022|848|||30110|Accepted|2/10/2022
Y04734151|3014271007|Facile|FP91SAAS|2/10/2022|397.99|||31618|Accepted|2/10/2022
Y04831830|3014273888|365|H009E0YY|2/17/2022|1506.02|||12957|Accepted|2/15/2022
Y05188171|3014286387|Facile|B2BPUAAT|3/1/2022|1579|||32218|Accepted|3/1/2022
Y07874551|3014343375|Facile|BFR4WAAW|7/13/2022|1497|||12273|Accepted|7/12/2022
Y07943430|3014343878|365|GXP20AA0|7/14/2022|1167|||3666|Accepted|7/14/2022
Y03954802||Facile|H07HN5LL|1/10/2022|299|||6040|Scatto Bloccato|9/11/2022
Y03950962||Facile|G0Z6PAAP|1/10/2022|1098|||4626|Scatto Bloccato|9/11/2022
Y03954642||Facile|H044KZ00|1/12/2022|529|||4491|Scatto Bloccato|9/11/2022
Y03957582||Facile|EWY3NAAN|1/10/2022|599|||11549|Scatto Bloccato|9/11/2022
Y03938612||Facile|H06MNRKJ|1/10/2022|9237|||8025|Scatto Bloccato|9/11/2022
Y03904822||Facile|H02FY3DD|1/11/2022|1098|||11655|Scatto Bloccato|9/11/2022
Y03978462||Facile|D3SJVAAU|1/11/2022|2996|||12345|Scatto Bloccato|9/11/2022
Y03953132||Facile|G313YAAY|1/12/2022|2927|||7877|Scatto Bloccato|9/11/2022
Y03908892||Facile|H0622BBA|1/10/2022|299|||12113|Scatto Bloccato|9/11/2022
Y03947972||Facile|H04WXMFE|1/10/2022|848|||11847|Scatto Bloccato|9/11/2022
Y03952682||Facile|GHRH1AA0|1/10/2022|848|||12371|Scatto Bloccato|9/11/2022
Y03896332||Facile|EN31BAAB|1/10/2022|3412|||11739|Scatto Bloccato|9/11/2022
Y03935992||Facile|H05ARA76|1/10/2022|848|||6262|Scatto Bloccato|9/11/2022
Y03949482||Facile|G225AAA5|1/10/2022|1178.85|||10058|Scatto Bloccato|9/11/2022
Y03955832||Facile|H066LNNM|1/10/2022|2357.5|||12007|Scatto Bloccato|9/11/2022
Y03955902||Facile|H0037BGF|1/10/2022|878|||11941|Scatto Bloccato|9/11/2022
Y03971372||Facile|H07DX177|1/11/2022|898|||10565|Scatto Bloccato|9/12/2022
Y03973472||Facile|E7KHPAAN|1/11/2022|1348|||1046|Scatto Bloccato|9/12/2022
Y03982882||Facile|F0VMJAAH|1/11/2022|1297|||6444|Scatto Bloccato|9/12/2022
Y03950942||Facile|BRJZXAAX|1/11/2022|1316|||5527|Scatto Bloccato|9/12/2022
Y03977872||Facile|GFKY0AA0|1/12/2022|1098|||10058|Scatto Bloccato|9/12/2022
Y03882272||Facile|DFT30AA0|1/11/2022|2268|||6444|Scatto Bloccato|9/12/2022
Y03961652||Facile|ADAT6AA5|1/11/2022|1268|||12989|Scatto Bloccato|9/12/2022
Y03955422||Facile|H06YWTSS|1/11/2022|3345|||12007|Scatto Bloccato|9/12/2022
Y03977722||Facile|DB73HAAH|1/11/2022|1409.95|||11815|Scatto Bloccato|9/12/2022
Y03913852||Facile|H01HRK98|1/11/2022|2094.35|||11304|Scatto Bloccato|9/12/2022
Y03981002||Facile|A86NTAAS|1/11/2022|2997|||6444|Scatto Bloccato|9/12/2022
Y03978522||Facile|BU8S5AA4|1/11/2022|1178|||10869|Scatto Bloccato|9/12/2022
Y03975742||Facile|APLYMAAM|1/11/2022|3598|||8943|Scatto Bloccato|9/12/2022
Y03935592||Facile|BXPW2AA2|1/11/2022|2600.9|||12011|Scatto Bloccato|9/12/2022
Y03981172||Facile|H07H4399|1/11/2022|299|||60815|Scatto Bloccato|9/12/2022
Y03980652||Facile|H0631FVU|1/12/2022|299|||11876|Scatto Bloccato|9/12/2022
Y03811492||Facile|H06ZTRNM|1/11/2022|1098|||12419|Scatto Bloccato|9/12/2022
Y03811472||Facile|H063SX44|1/11/2022|1098|||12452|Scatto Bloccato|9/12/2022
Y03978712||Facile|H0203ZVV|1/11/2022|1144.55|||1056|Scatto Bloccato|9/12/2022
Y03984602||Facile|H02E8PPN|1/11/2022|1128|||12371|Scatto Bloccato|9/12/2022
Y03974472||Facile|H06Y3633|1/11/2022|1697|||10846|Scatto Bloccato|9/12/2022
Y03927632||Facile|EWR5KAAK|1/11/2022|1344|||6444|Scatto Bloccato|9/12/2022
Y03977202||Facile|H07H43WW|1/11/2022|669|||11612|Scatto Bloccato|9/12/2022
Y03960092||Facile|BZHEHAAG|1/11/2022|2562.75|||4438|Scatto Bloccato|9/12/2022
Y03914182||Facile|BUMU1AA1|1/11/2022|1268|||11304|Scatto Bloccato|9/12/2022
Y03984192||Facile|H01GKN10|1/11/2022|998|||12498|Scatto Bloccato|9/12/2022
Y03950282||Facile|H01044MM|1/11/2022|928|||10565|Scatto Bloccato|9/12/2022
Y03960972||Facile|H01LHT0Z|1/11/2022|1546.85|||5300|Scatto Bloccato|9/12/2022
Y03977422||Facile|D345RAAR|1/11/2022|599|||87545|Scatto Bloccato|9/12/2022
Y03973732||Facile|H05XKFZY|1/11/2022|1320|||10009|Scatto Bloccato|9/12/2022
Y03959942||Facile|H06WM7A6|1/11/2022|1098|||12150|Scatto Bloccato|9/12/2022
Y03961402||Facile|EBLF3AA2|1/11/2022|3727.85|||7054|Scatto Bloccato|9/12/2022
Y03982152||Facile|B4AWLAAL|1/12/2022|968|||5527|Scatto Bloccato|9/13/2022
Y03936872||Facile|H0617077|1/12/2022|1147|||6040|Scatto Bloccato|9/13/2022
Y04012742||Facile|GXW5UAAU|1/12/2022|299|||11549|Scatto Bloccato|9/13/2022
Y03997332||Facile|H03GKD76|1/12/2022|848|||10708|Scatto Bloccato|9/13/2022
Y03997382||Facile|GU91PAAP|1/12/2022|3647|||6097|Scatto Bloccato|9/13/2022
Y04000492||Facile|H07GV5FF|1/12/2022|499|||3063|Scatto Bloccato|9/13/2022
Y03957852||Facile|D902UAAU|1/12/2022|1174|||2100|Scatto Bloccato|9/13/2022
Y03949592||Facile|B3WK7AA6|1/12/2022|1466|||12939|Scatto Bloccato|9/13/2022
Y04009852||Facile|ARAJFAAE|1/12/2022|1738|||6444|Scatto Bloccato|9/13/2022
Y03642442||Facile|GFF78AA8|1/12/2022|749|||3068|Scatto Bloccato|9/13/2022
Y03998282||Facile|H07F9T00|1/12/2022|499|||6679|Scatto Bloccato|9/13/2022
Y03985562||Facile|GD3Z3AA3|1/12/2022|848|||1056|Scatto Bloccato|9/13/2022
Y03645012||Facile|H07H3RHG|1/12/2022|3697|||12630|Scatto Bloccato|9/13/2022
Y03956862||Facile|H01689VV|1/12/2022|1847|||3068|Scatto Bloccato|9/13/2022
Y04009372||Facile|GVPD1AA0|1/12/2022|647|||8945|Scatto Bloccato|9/13/2022
Y03980442||Facile|BWTESAAR|1/12/2022|2328|||4830|Scatto Bloccato|9/13/2022
Y03984892||Facile|BV8JSAAR|1/12/2022|1251.9|||5361|Scatto Bloccato|9/13/2022
Y03999382||Facile|G3NKWAAV|1/12/2022|299|||8025|Scatto Bloccato|9/13/2022
Y03968652||Facile|BY84BAAB|1/12/2022|1478.4|||5088|Scatto Bloccato|9/13/2022
Y04011942||Facile|H05N8BFE|1/12/2022|848|||12798|Scatto Bloccato|9/13/2022
Y04000332||Facile|H07GX9PP|1/12/2022|1847|||9002|Scatto Bloccato|9/13/2022
Y04014722||Facile|H01NW6PP|1/12/2022|2397|||6444|Scatto Bloccato|9/13/2022
Y04011072||Facile|DAF4MAAM|1/12/2022|1897|||11626|Scatto Bloccato|9/13/2022
Y04002722||Facile|H062VZEE|1/12/2022|299|||9621|Scatto Bloccato|9/13/2022
Y03974682||Facile|AKTZGAAG|1/13/2022|3998.45|||12273|Scatto Bloccato|9/13/2022
Y03957762||Facile|G419YAAY|1/13/2022|1355.82|||3063|Scatto Bloccato|9/13/2022
Y03999672||Facile|H07H44MM|1/12/2022|399|||10574|Scatto Bloccato|9/13/2022
Y03992592||Facile|E5KZHAAH|1/12/2022|996.5|||2311|Scatto Bloccato|9/13/2022
Y03982792||Facile|EL8JXAAW|1/12/2022|1098|||6442|Scatto Bloccato|9/13/2022
Y03954072||Facile|DN9LRAAP|1/12/2022|1098|||2041|Scatto Bloccato|9/13/2022
Y03953612||Facile|D71UMAAM|1/12/2022|1098|||2041|Scatto Bloccato|9/13/2022
Y04001622||Facile|H045B866|1/12/2022|499|||992|Scatto Bloccato|9/13/2022
Y03997362||Facile|F5D1JAAJ|1/12/2022|299|||11876|Scatto Bloccato|9/13/2022
Y03972102||Facile|H010D5XX|1/12/2022|1843.55|||10807|Scatto Bloccato|9/13/2022
Y04004822||Facile|DNH3KAAK|1/13/2022|1296|||2917|Scatto Bloccato|9/14/2022
Y04014562||Facile|AT4ZRAAR|1/13/2022|1251.9|||10782|Scatto Bloccato|9/14/2022
Y04035882||Facile|H07G11SS|1/13/2022|349|||12052|Scatto Bloccato|9/14/2022
Y04029602||Facile|H06VBWFF|1/13/2022|499|||12568|Scatto Bloccato|9/14/2022
Y03980352||Facile|H061P144|1/13/2022|848|||12273|Scatto Bloccato|9/14/2022
Y04035452||Facile|H01RP777|1/13/2022|499|||6442|Scatto Bloccato|9/14/2022
Y04036742||Facile|GJS8EAAE|1/13/2022|5096|||11692|Scatto Bloccato|9/14/2022
Y03955972||Facile|H059TV77|1/13/2022|4397|||12007|Scatto Bloccato|9/14/2022
Y04032662||Facile|AEBBEAAD|1/13/2022|1929|||7104|Scatto Bloccato|9/14/2022
Y04015022||Facile|ADL74AA4|1/13/2022|1098|||9346|Scatto Bloccato|9/14/2022
Y03927542||Facile|A0T7AAA7|1/13/2022|9219.5|||6444|Scatto Bloccato|9/14/2022
Y04029942||Facile|H008D411|1/13/2022|627|||12152|Scatto Bloccato|9/14/2022
Y03201512||Facile|H068AL0Z|1/13/2022|1098|||10846|Scatto Bloccato|9/14/2022
Y03981112||Facile|H0101XXX|1/13/2022|1116.9|||10425|Scatto Bloccato|9/14/2022
Y04014972||Facile|GSBDHAAG|1/13/2022|1098|||12971|Scatto Bloccato|9/14/2022
Y04028902||Facile|H05AMTXW|1/13/2022|1872.95|||4438|Scatto Bloccato|9/14/2022
Y04014632||Facile|E6E8BAAB|1/13/2022|2373.95|||8564|Scatto Bloccato|9/14/2022
Y04011612||Facile|AGRJWAAV|1/17/2022|3117.56|||6790|Scatto Bloccato|9/14/2022
Y04059122||Facile|G4JHDAAB|1/14/2022|1098|||12377|Scatto Bloccato|9/15/2022
Y03970612||Facile|H02W6444|1/14/2022|2265.8|||4438|Scatto Bloccato|9/15/2022
Y04033792||Facile|H01N3022|1/14/2022|1385.9|||8523|Scatto Bloccato|9/15/2022
Y03893602||Facile|H03VWDHG|1/14/2022|1098|||6052|Scatto Bloccato|9/15/2022
Y04125072||Facile|BNH56AA6|1/18/2022|5446|||10615|Scatto Bloccato|9/20/2022
Y04110362||Facile|E22KXAAW|1/18/2022|3045.8|||8840|Scatto Bloccato|9/20/2022
Y04096532||Facile|H003VKGF|1/18/2022|3448|||8261|Scatto Bloccato|9/20/2022
Y03894382||Facile|H06ARJML|1/18/2022|8567|||11141|Scatto Bloccato|9/20/2022
Y04061692||Facile|GJHG5AA4|1/18/2022|848|||2424|Scatto Bloccato|9/20/2022
Y03981042||Facile|FESSHAAG|1/18/2022|4077.4|||1088|Scatto Bloccato|9/20/2022
Y04132532||Facile|E0GVKAAK|1/18/2022|7449.5|||9827|Scatto Bloccato|9/20/2022
Y03800772||Facile|BUP8YAAY|12/28/2021|1128|||11692|Scatto Bloccato|9/28/2022
Y09674780|3014405243|365|GE43KAAK|11/30/2022|1345.02|||12560|Accepted|10/17/2022
Y03954102||Facile|H07ATDPN|1/10/2022|349|||56160|Scatto Bloccato|10/27/2022
Y03908422||Facile|H008K966|1/3/2022|299|||31815|Scatto Bloccato|11/4/2022
Y03906432||Facile|FTNH7AA6|1/4/2022|399|||992|Scatto Bloccato|11/5/2022
Y03912692||Facile|DWDWUAAU|1/4/2022|1198|||32817|Scatto Bloccato|11/5/2022
Y03918132||Facile|BRDKEAAD|1/5/2022|299|||32817|Scatto Bloccato|11/6/2022
Y03913862||Facile|H02GV6MM|1/5/2022|349|||32218|Scatto Bloccato|11/6/2022
Y03953682||Facile|AG7ARAAP|1/5/2022|179|||32218|Scatto Bloccato|11/6/2022
Y03952882||Facile|F56RMAAL|1/5/2022|199|||30110|In attesa scatto|11/6/2022
Y03935632||Facile|D5Y9EAAE|1/7/2022|349|||31815|Scatto Bloccato|11/8/2022
Y03937642||Facile|H06X5AKJ|1/7/2022|349|||31619|Scatto Bloccato|11/8/2022
Y03937842||Facile|H054G188|1/7/2022|349|||992|Scatto Bloccato|11/8/2022
Y03937972||Facile|H0161BSR|1/7/2022|349|||992|Scatto Bloccato|11/8/2022
Y03935422||Facile|GRM29AA9|1/7/2022|1996|||32218|Scatto Bloccato|11/8/2022
Y03950022||Facile|H01JW4BB|1/7/2022|278|||992|Scatto Bloccato|11/8/2022
Y03949782||Facile|GR18XAAX|1/7/2022|349|||992|Scatto Bloccato|11/8/2022
Y03951072||Facile|BUSBSAAR|1/7/2022|349|||31815|Scatto Bloccato|11/8/2022
Y03956952||Facile|AA7YAAAY|1/7/2022|399|||31815|Scatto Bloccato|11/8/2022
Y03936012||Facile|E5WF1AA0|1/7/2022|617|||992|Scatto Bloccato|11/8/2022
Y03935522||Facile|AFS7RAAR|1/7/2022|349|||32218|Scatto Bloccato|11/8/2022
Y03935892||Facile|H008WB10|1/7/2022|399|||32218|Scatto Bloccato|11/8/2022
Y03937112||Facile|H011KKVU|1/7/2022|399|||992|Scatto Bloccato|11/8/2022
Y03950372||Facile|EKR9PAAP|1/8/2022|349|||31619|Scatto Bloccato|11/9/2022
Y03950972||Facile|H05PGEGF|1/8/2022|349|||992|Scatto Bloccato|11/9/2022
Y03957772||Facile|H04PARHG|1/8/2022|349|||992|Scatto Bloccato|11/9/2022
Y03950582||Facile|EZFL2AA1|1/8/2022|349|||992|Scatto Bloccato|11/9/2022
Y04037902||Facile|H05107YY|1/10/2022|645.65|||992|Scatto Bloccato|11/11/2022
Y03958172||Facile|H02R9YFF|1/10/2022|1097|||30110|Scatto Bloccato|11/11/2022
Y03959592||Facile|H01SVZMM|1/10/2022|4.99|||992|Scatto Bloccato|11/11/2022
Y03961722||Facile|H06W49SS|1/10/2022|349|||31619|Scatto Bloccato|11/11/2022
Y03955282||Facile|AWM01AA1|1/10/2022|748|||30110|Scatto Bloccato|11/11/2022
Y03956532||Facile|H06G8YHH|1/10/2022|349|||992|Scatto Bloccato|11/11/2022
Y03961562||Facile|ERFVEAAE|1/10/2022|1247|||992|Scatto Bloccato|11/11/2022
Y03954442||Facile|GUSKWAAV|1/10/2022|528|||32218|Scatto Bloccato|11/11/2022
Y03955492||Facile|H065X555|1/10/2022|429|||31619|Scatto Bloccato|11/11/2022
Y03951882||Facile|EH9L6AA5|1/10/2022|349|||31619|Scatto Bloccato|11/11/2022
Y03950422||Facile|GK3KFAAE|1/10/2022|1198|||31619|Scatto Bloccato|11/11/2022
Y03975702||Facile|DJ388AA8|1/10/2022|1447|||992|Scatto Bloccato|11/11/2022
Y03983532||Facile|EFYZ6AA6|1/10/2022|349|||31815|Scatto Bloccato|11/11/2022
Y03955402||Facile|FF1A5AA4|1/10/2022|290|||32817|Scatto Bloccato|11/11/2022
Y03957122||Facile|AET6ZAAZ|1/10/2022|3047|||992|Scatto Bloccato|11/11/2022
Y03956112||Facile|H063TTYY|1/10/2022|349|||992|Scatto Bloccato|11/11/2022
Y03957862||Facile|GU9LEAAD|1/10/2022|448|||992|Scatto Bloccato|11/11/2022
Y04009402||Facile|GB613AA3|1/10/2022|349|||31815|Scatto Bloccato|11/11/2022
Y03960532||Facile|F36UMAAM|1/10/2022|648|||30110|Scatto Bloccato|11/11/2022
Y03980502||Facile|DPGNBAAA|1/10/2022|1209|||31815|Scatto Bloccato|11/11/2022
Y03956202||Facile|DDJ62AA2|1/10/2022|399|||992|Scatto Bloccato|11/11/2022
Y03962182||Facile|H06HDGZY|1/10/2022|349|||992|Scatto Bloccato|11/11/2022
Y03961092||Facile|D3VXLAAL|1/10/2022|749|||992|Scatto Bloccato|11/11/2022
Y03950782||Facile|H017T2TT|1/10/2022|1097|||992|Scatto Bloccato|11/11/2022
Y03961322||Facile|H05MWM32|1/10/2022|179|||32817|Scatto Bloccato|11/11/2022
Y03952652||Facile|A5TY4AA4|1/10/2022|1296|||30250|Scatto Bloccato|11/11/2022
Y03958562||Facile|H011G2DD|1/10/2022|349|||32218|Scatto Bloccato|11/11/2022
Y03960672||Facile|H0117Z00|1/10/2022|499|||992|Scatto Bloccato|11/11/2022
Y03999542||Facile|ERG62AA2|1/10/2022|179|||32218|Scatto Bloccato|11/11/2022
Y04038092||Facile|A5M0ZAAZ|1/10/2022|349|||31815|Scatto Bloccato|11/11/2022
Y03978082||Facile|GWRTLAAK|1/11/2022|629|||992|Scatto Bloccato|11/12/2022
Y03977542||Facile|D7WXDAAD|1/11/2022|798|||30110|Scatto Bloccato|11/12/2022
Y03953362||Facile|D58UBAAB|1/11/2022|1962|||992|Scatto Bloccato|11/12/2022
Y03997902||Facile|A4E2VAAV|1/11/2022|199|||32218|Scatto Bloccato|11/12/2022
Y04000112||Facile|H0146TLL|1/11/2022|499|||992|Scatto Bloccato|11/12/2022
Y03975172||Facile|H0565ZUU|1/11/2022|498|||992|Scatto Bloccato|11/12/2022
Y03978622||Facile|H02GXZ99|1/11/2022|379|||992|Scatto Bloccato|11/12/2022
Y03976092||Facile|BZ2DGAAF|1/11/2022|998|||992|Scatto Bloccato|11/12/2022
Y03983802||Facile|H0115WTT|1/11/2022|529|||30110|Scatto Bloccato|11/12/2022
Y03978402||Facile|BNTRKAAJ|1/11/2022|763|||992|Scatto Bloccato|11/12/2022
Y03976312||Facile|F8T0ZAAZ|1/11/2022|179|||992|Scatto Bloccato|11/12/2022
Y03979882||Facile|A4DA2AA1|1/11/2022|648|||30110|Scatto Bloccato|11/12/2022
Y03975422||Facile|B83FNAB9|1/11/2022|498|||32218|Scatto Bloccato|11/12/2022
Y03984872||Facile|AWM87AA7|1/11/2022|349|||32218|Scatto Bloccato|11/12/2022
Y04000712||Facile|H06X35BB|1/11/2022|349|||32218|Scatto Bloccato|11/12/2022
Y03971222||Facile|B4Z4SAAS|1/11/2022|349|||992|Scatto Bloccato|11/12/2022
Y03982122||Facile|H06Z6LML|1/11/2022|349|||992|Scatto Bloccato|11/12/2022
Y04000482||Facile|G3RUBAAB|1/11/2022|399|||30110|Scatto Bloccato|11/12/2022
Y04002832||Facile|FGK6HAAH|1/11/2022|449|||31619|Scatto Bloccato|11/12/2022
Y03981602||Facile|B62HEAAD|1/11/2022|299|||32218|Scatto Bloccato|11/12/2022
Y03984022||Facile|ABZBUAAT|1/11/2022|449|||30110|Scatto Bloccato|11/12/2022
Y03978222||Facile|DB1GWAAV|1/11/2022|1498|||992|Scatto Bloccato|11/12/2022
Y03983122||Facile|A96ZEAAE|1/11/2022|299|||32218|Scatto Bloccato|11/12/2022
Y03971592||Facile|H01AM1HH|1/11/2022|398|||992|Scatto Bloccato|11/12/2022
Y03999932||Facile|FWFYUAAU|1/11/2022|1338|||992|Scatto Bloccato|11/12/2022
Y03979472||Facile|FFV65AA5|1/11/2022|379|||992|Scatto Bloccato|11/12/2022
Y04038582||Facile|H07A9KBA|1/11/2022|349|||31815|Scatto Bloccato|11/12/2022
Y03979802||Facile|H07E55YY|1/11/2022|4072|||992|Scatto Bloccato|11/12/2022
Y03981512||Facile|H07HNP32|1/11/2022|349|||32218|Scatto Bloccato|11/12/2022
Y04000552||Facile|A96S4AA3|1/11/2022|348|||30110|Scatto Bloccato|11/12/2022
Y04056222||Facile|H06TMAWV|1/11/2022|529|||992|Scatto Bloccato|11/12/2022
Y04069712||Facile|H02LE533|1/12/2022|349|||31815|Scatto Bloccato|11/13/2022
Y04029462||Facile|B5BPXAWV|1/12/2022|2378|||992|Scatto Bloccato|11/13/2022
Y03998402||Facile|FX6VDAAD|1/12/2022|598|||992|Scatto Bloccato|11/13/2022
Y04011262||Facile|ENH3BAB9|1/12/2022|974|||30110|Scatto Bloccato|11/13/2022
Y04002912||Facile|ALHY7AA7|1/12/2022|449|||30110|Scatto Bloccato|11/13/2022
Y04002512||Facile|E7BTYAAX|1/12/2022|498|||992|Scatto Bloccato|11/13/2022
Y04010552||Facile|H07G6B43|1/12/2022|349|||992|Scatto Bloccato|11/13/2022
