contratto_cod|codice_ordine_sap|tipo_contratto|codice_opec|data_firma|net_amount|causale_annullamento|data_annullamento|codice_agente|status_quote|creazione_dta
Y09358861|3014377000|Facile|H01PKV66|10/7/2022|599|||32218|Accepted|10/4/2022
Y09359471|3014375136|Facile|GW3RPAAN|10/4/2022|1999|||31619|Accepted|10/4/2022
Y09360241|3014375867|Facile|BVFZEAAE|10/5/2022|5446.1|||2076|Accepted|10/4/2022
Y09360481|3014375161|Facile|B816HAAH|10/4/2022|1999.03|||31619|Accepted|10/4/2022
Y09363291|3014389317|Facile|FL44LAAL|10/4/2022|1999.98|||32817|Accepted|10/4/2022
Y09364811|3014378648|Facile|B2F95AA5|10/12/2022|3080.38|||8874|Accepted|10/4/2022
Y09365860|3014378066|365|H031WR76|10/11/2022|996|||63078|Accepted|10/4/2022
Y09368891|3014378042|Facile|D0WAKAAJ|10/11/2022|1749.06|||12912|Accepted|10/4/2022
Y09381921|3014376032|Facile|FTU41AA1|10/5/2022|1590.01|||32218|Accepted|10/5/2022
Y09383511|3014375663|Facile|B8THEAAD|10/5/2022|678|||32218|Accepted|10/5/2022
Y09385420|3014376237|365|D2YSNAAM|10/6/2022|6850.99|||12435|Accepted|10/5/2022
Y09385820|3014375894|365|EDJ7KAAK|10/6/2022|1522|||2076|Accepted|10/5/2022
Y09387831|3014375790|Facile|H02M8YSS|10/5/2022|599|||32218|Accepted|10/5/2022
Y09388390|3014375562|365|GVJPEAAD|10/5/2022|399|||30250|Accepted|10/5/2022
Y09388840|3014376242|365|BWWAGAAF|10/6/2022|8967.7|||8594|Accepted|10/5/2022
Y09389931|3014382335|Facile|H01KNGYX|10/10/2022|2977.71|||30110|Accepted|10/5/2022
Y09389961|3014375793|Facile|FF2T1AA1|10/5/2022|928.99|||32218|Accepted|10/5/2022
Y09393021|3014378613|Facile|B627EAAE|10/11/2022|4664.02|||1439|Accepted|10/5/2022
Y09394581|3014376002|Facile|H02XMA0Z|10/5/2022|499|||32218|Accepted|10/5/2022
Y09394990|3014376355|365|EL4GBAAA|10/5/2022|298.96|||30250|Accepted|10/5/2022
Y09411260|3014378835|365|AF25EAAE|10/12/2022|1298|||11290|Accepted|10/6/2022
Y09412840|3014375938|365|A6VWHAAH|10/6/2022|199|||30221|Accepted|10/6/2022
Y09413851|3014376166|Facile|ADYHAAAH|10/6/2022|1290|||32218|Accepted|10/6/2022
Y09414641|3014376068|Facile|F3WERAAP|10/6/2022|1728|||31619|Accepted|10/6/2022
Y09416661|3014376323|Facile|GUL58AA8|10/6/2022|699|||32218|Accepted|10/6/2022
Y09416811|3014376758|Facile|E5JKPAAN|10/7/2022|847|||12912|Accepted|10/6/2022
Y09420031|3014377297|Facile|H012H8FF|10/6/2022|1029|||32218|Accepted|10/6/2022
Y09420070|3014376300|365|ATNB5AA4|10/6/2022|2165|||12173|Accepted|10/6/2022
Y09421890|3014380631|365|D3SPEAAD|10/14/2022|17799.2|703|10/17/2022|1810|Annullata|10/6/2022
Y09422590|3014388251|365|B2W82AA2|10/26/2022|2971.3|||9364|Accepted|10/6/2022
Y09422981|3014376430|Facile|H009MWHH|10/6/2022|729|||31619|Accepted|10/6/2022
Y09423150|3014376432|365|H015MDPN|10/6/2022|399|||30250|Accepted|10/6/2022
Y09438861|3014379559|Facile|GK4ZDAAD|10/13/2022|8050|||8523|Accepted|10/6/2022
Y09444631|3014377003|Facile|ABDPFAAE|10/7/2022|549.01|||32217|Accepted|10/7/2022
Y09445121|3014376576|Facile|H01YWWDD|10/6/2022|863|||30110|Accepted|10/7/2022
Y09445851|3014377804|Facile|H01644MM|10/7/2022|4998.01|||32817|Accepted|10/7/2022
Y09447111|3014376678|Facile|H02K3B0Z|10/7/2022|499|||30190|Accepted|10/7/2022
Y09447241|3014376762|Facile|BL9Z7AA7|10/7/2022|230|||32214|Accepted|10/7/2022
Y09448111|3014376973|Facile|BUNWRAAR|10/7/2022|599|||32218|Accepted|10/7/2022
Y09449601|3014377507|Facile|DHHBDAAB|10/7/2022|599|||32217|Accepted|10/7/2022
Y09450040|3014376814|365|AM2FYABA|10/7/2022|399|||30250|Accepted|10/7/2022
Y09453341|3014377299|Facile|H06UVL87|10/7/2022|798|||32218|Accepted|10/7/2022
Y09455430|3014379240|365|EUTARAAP|10/12/2022|125|||63078|Accepted|10/7/2022
Y09473010|3014377705|365|B1ADXAAW|10/10/2022|4693.96|||7054|Accepted|10/8/2022
Y09477670|3014377707|365|BVSU8AA8|10/10/2022|1414|||1510|Accepted|10/9/2022
Y09484721|3014377449|Facile|FDUU1AA1|10/10/2022|499|||32218|Accepted|10/10/2022
Y09484761|3014377514|Facile|H06YRV22|10/10/2022|499|||32217|Accepted|10/10/2022
Y09488331|3014377521|Facile|E52XAAAX|10/10/2022|898.99|||31619|Accepted|10/10/2022
Y09488631|3014377522|Facile|B8DSUAAT|10/10/2022|1499|||32218|Accepted|10/10/2022
Y09488801|3014377527|Facile|H03AD9ZZ|10/10/2022|1797|||12510|Accepted|10/10/2022
Y09488921|3014378074|Facile|B8UKTADB|10/11/2022|985.35|||3851|Accepted|10/10/2022
Y09490090|3014377993|365|EXJPSAAR|10/11/2022|3394.4|||12009|Accepted|10/10/2022
Y09490920|3014388921|365|GD1DYAAX|10/27/2022|1476.95|||12002|Accepted|10/10/2022
Y09493171|3014377612|Facile|AM00TAAT|10/10/2022|1785.72|||12440|Accepted|10/10/2022
Y09493380|3014384136|365|H02XVBYX|10/7/2022|1397.98|||30250|Accepted|10/10/2022
Y09493830|3014380148|365|A4YY6AA6|10/14/2022|3193.5|||60855|Accepted|10/10/2022
Y09494041|3014377780|Facile|AT425AA5|10/10/2022|878|||32218|Accepted|10/10/2022
Y09495450|3014394390|365|H005YP54|11/9/2022|2086.06|||11030|Accepted|10/10/2022
Y09499441|3014379285|Facile|EEGS9AA8|10/10/2022|799|||32218|Accepted|10/10/2022
Y09500020|3014378149|365|DKA9EAB9|10/11/2022|2897|||2900|Accepted|10/10/2022
Y09501281|3014378416|Facile|H01XK2YY|10/11/2022|1098|||1800|Accepted|10/10/2022
Y09502221|3014378353|Facile|B1UVWAAW|10/11/2022|1228|||31619|Accepted|10/10/2022
Y09521121|3014378173|Facile|AB0L3AA2|10/10/2022|555|||30110|Accepted|10/11/2022
Y09523940|3014378557|365|DF9MLAAK|10/11/2022|1238.99|||2607|Accepted|10/11/2022
Y09525131|3014378836|Facile|AFZU1AA1|10/11/2022|599|||31619|Accepted|10/11/2022
Y09526061|3014379438|Facile|H017VFDB|10/10/2022|1645|||30110|Accepted|10/11/2022
Y09526970|3014378669|365|B3YY0AA0|10/12/2022|6640.15|||2917|Accepted|10/11/2022
Y09527471|3014379137|Facile|EDY9DAAD|10/12/2022|499|||32217|Accepted|10/11/2022
Y09529291|3014378881|Facile|DZN3FAAF|10/11/2022|349|||30190|Accepted|10/11/2022
Y09530610|3014382672|365|H00448EE|10/18/2022|1450|||63078|Accepted|10/11/2022
Y09530731|3014382073|Facile|AL094ABA|10/14/2022|2512|||32218|Accepted|10/11/2022
Y09531800|3014379442|365|H00636ZZ|10/13/2022|1311.62|||12939|Accepted|10/11/2022
Y09533961|3014381996|Facile|DNRFZAAY|10/18/2022|4246|||11141|Accepted|10/11/2022
Y09534571|3014383326|Facile|A73H0AAZ|10/19/2022|2693.96|||9545|Accepted|10/11/2022
Y09535011|3014380314|Facile|H0156522|10/14/2022|3673.8|||4670|Accepted|10/11/2022
Y09535681|3014378737|Facile|DVL97AA7|10/12/2022|985.12|||9256|Accepted|10/11/2022
Y09535791|3014379443|Facile|H01LP122|10/13/2022|2463.27|||6040|Accepted|10/11/2022
Y09536651|3014381050|Facile|H06KZJBA|10/15/2022|883.17|||12135|Accepted|10/11/2022
Y09555741|3014378690|Facile|DRYS3AA2|10/11/2022|1419|||30110|Accepted|10/12/2022
Y09556051|3014378692|Facile|FH0R9AA8|10/11/2022|457|||30110|Accepted|10/12/2022
Y09556111|3014379024|Facile|B87NZAAY|10/12/2022|778|||31619|Accepted|10/12/2022
Y09556301|3014379418|Facile|F23R1AA0|10/12/2022|1499|||31619|Accepted|10/12/2022
Y09557571|3014380233|Facile|H02XPPPN|10/12/2022|1548|||30110|Accepted|10/12/2022
Y09563461|3014379031|Facile|BTVSAAAS|10/12/2022|499|||30190|Accepted|10/12/2022
Y09567770|3014379922|365|BVSHJAAH|10/13/2022|3258|||9393|Accepted|10/12/2022
Y09569591|3014379808|Facile|BWHPRAAP|10/12/2022|999|||30190|Accepted|10/12/2022
Y09572330|3014379810|365|B5BE4AA3|10/13/2022|1985.05|||12003|Accepted|10/12/2022
Y09572491|3014379608|Facile|ABS34AA4|10/13/2022|1108.4|||1510|Accepted|10/12/2022
Y09589921|3014389618|Facile|H021U6WW|10/27/2022|3009.01|||2543|Accepted|10/13/2022
Y09591771|3014379739|Facile|B393YAAY|10/13/2022|500|||31619|Accepted|10/13/2022
Y09593371|3014380273|Facile|E5UW7AA7|10/14/2022|5790.08|||11955|Accepted|10/13/2022
Y09594511|3014379668|Facile|H012AP98|10/12/2022|872|||30110|Accepted|10/13/2022
Y09596471|3014388985|Facile|BWD6UAAU|10/18/2022|2367|||30110|Accepted|10/13/2022
Y09598260|3014380567|365|AMEJZAAY|10/13/2022|2879.4|||9122|Accepted|10/13/2022
Y09598921|3014380404|Facile|FAU8UAAU|10/12/2022|1608|||30110|Accepted|10/13/2022
Y09599661|3014379865|Facile|AD6ZEAAE|10/13/2022|1228.9|||11941|Accepted|10/13/2022
Y09601341|3014382503|Facile|EBUUGAAG|10/18/2022|3614.93|||9346|Accepted|10/13/2022
Y09603010|3014381365|365|AMR6DAAD|10/17/2022|5415.27|||4318|Accepted|10/13/2022
Y09604880|3014388606|365|H0597D21|10/26/2022|948|||12444|Accepted|10/13/2022
Y09625961|3014380216|Facile|F4MKBAAA|10/12/2022|518|||30110|Accepted|10/14/2022
Y09626721|3014380253|Facile|A73A0ABA|10/12/2022|798|||30110|Accepted|10/14/2022
Y09627341|3014380456|Facile|H02NB633|10/14/2022|1014|||32218|Accepted|10/14/2022
Y09627991|3014384233|Facile|B9TJ4AA3|10/19/2022|548|||32217|Accepted|10/14/2022
Y09628040|3014381146|365|D9GR6AA5|10/17/2022|1478.96|||12272|Accepted|10/14/2022
Y09629651|3014380428|Facile|E0K4PAAP|10/13/2022|570.01|||30110|Accepted|10/14/2022
Y02504750|3014242192|365|D9JG5AA4|12/6/2021|1038|||12345|Accepted|10/21/2021
Y02504841|3014217822|Facile|FPJYRAAR|10/21/2021|400|||30117|Accepted|10/21/2021
Y02504851|3014217823|Facile|A73A0ABA|10/20/2021|599|||30110|Accepted|10/21/2021
Y02505101|3014217826|Facile|AK7UUAAU|10/20/2021|500|||30117|Accepted|10/21/2021
Y02505281|3014217862|Facile|DZFP0AAZ|10/20/2021|1873|||30110|Accepted|10/21/2021
Y02505300|3014217839|365|EUTARAAP|10/21/2021|350|||63078|Accepted|10/21/2021
Y02505421|3014218047|Facile|H06K18KK|10/21/2021|449|||32218|Accepted|10/21/2021
Y02505681|3014218096|Facile|B8THEAAD|10/21/2021|578|||32218|Accepted|10/21/2021
Y02505760|3014217864|365|BTVSAAAS|10/21/2021|399|||30190|Accepted|10/21/2021
Y02505931|3014218098|Facile|H01M33XX|10/21/2021|663|||32218|Accepted|10/21/2021
Y02506100|3014217909|365|H002KV22|10/21/2021|249|||30221|Accepted|10/21/2021
Y02506320|3014217876|365|BWHPRAAP|10/21/2021|499|||30190|Accepted|10/21/2021
Y02506640|3014217930|365|BZSX1AA1|10/20/2021|400|||30117|Accepted|10/21/2021
Y02506681|3014218101|Facile|B0TXEAAE|10/21/2021|698|||32218|Accepted|10/21/2021
Y02506710|3014217932|365|FGLEMAAL|10/21/2021|305|||30190|Accepted|10/21/2021
Y02507000|3014217936|365|EP9W4AA4|10/21/2021|399|||30190|Accepted|10/21/2021
Y02507290|3014218103|365|H02PLXXX|10/21/2021|1148|||32217|Accepted|10/21/2021
Y02507330|3014217941|365|H03VA088|10/21/2021|399|||30190|Accepted|10/21/2021
Y02507511|3014218105|Facile|B7GJRAAP|10/21/2021|2000|||32218|Accepted|10/21/2021
Y02507671|3014218049|Facile|FP5K9AA8|10/21/2021|499|||31619|Accepted|10/21/2021
Y02507760|3014217946|365|H01XM0HH|10/21/2021|429|||30190|Accepted|10/21/2021
Y02507921|3014217957|Facile|AH3KNAAM|10/21/2021|778|||30110|Accepted|10/21/2021
Y02508150|3014217963|365|EYTSXAAW|10/21/2021|399|||31618|Accepted|10/21/2021
Y02508380|3014217965|365|F960VAAV|10/21/2021|528|||31618|Accepted|10/21/2021
Y02508520|3014217997|365|AMR6DAAD|10/21/2021|5300|||4318|Accepted|10/21/2021
Y02508650|3014218000|365|H07ABMFE|10/21/2021|944.1|||11491|Accepted|10/21/2021
Y02509020|3014218199|365|ABDPFAAE|10/21/2021|498|||32217|Accepted|10/21/2021
Y02510081|3014218052|Facile|E2Z90AA0|10/21/2021|390|||31619|Accepted|10/21/2021
Y02510161|3014218214|Facile|FGJZJAAJ|10/21/2021|699|||12173|Accepted|10/21/2021
Y02510261|3014218109|Facile|F23R1AA0|10/21/2021|1178|||31619|Accepted|10/21/2021
Y02510861|3014218115|Facile|H0534E54|10/21/2021|549|||31619|Accepted|10/21/2021
Y02511070|3014218116|365|G2VE6AA5|10/21/2021|429|||30190|Accepted|10/21/2021
Y02511110|3014218170|365|H06T65JJ|10/21/2021|399|||32217|Accepted|10/21/2021
Y02511781|3014218142|Facile|A1S5RAB9|10/21/2021|1996|||31619|Accepted|10/21/2021
Y02511851|3014218149|Facile|E4DJHAAG|10/21/2021|1226|||30110|Accepted|10/21/2021
Y02512431|3014218173|Facile|F4MKBAAA|10/21/2021|399|||30250|Accepted|10/21/2021
Y02512490|3014218215|365|H01VGY00|10/21/2021|349|||30190|Accepted|10/21/2021
Y02512541|3014218207|Facile|FJAAKAAJ|10/21/2021|1063|||30110|Accepted|10/21/2021
Y02512930|3014218221|365|H007S7XX|10/21/2021|578|||30190|Accepted|10/21/2021
Y02513401|3014218244|Facile|EM5YLAAL|10/21/2021|2000|||30110|Accepted|10/21/2021
Y02513461|3014218239|Facile|B2BMDAAB|10/21/2021|1320|||30110|Accepted|10/21/2021
Y02514181|3014218409|Facile|FL44LAAL|10/21/2021|2000|||32817|Accepted|10/21/2021
Y02514340|3014218410|365|EJ086AA6|10/21/2021|420|||63078|Accepted|10/21/2021
Y02669830|3014222201|365|FMPL3AA2|10/27/2021|449|||30190|Accepted|10/27/2021
Y02698601|3014222952|Facile|BMK5SAAS|10/28/2021|2000|||30110|Accepted|10/28/2021
Y02789831|3014224149|Facile|H021U244|10/31/2021|1348.2|||12447|Accepted|10/31/2021
Y02798360|3014245732|365|AMFRVAAU|12/15/2021|449.1|||12543|Accepted|11/2/2021
Y02828530|3014247866|365|GTTGRAAP|12/21/2021|10118|||12025|Accepted|11/3/2021
Y02858070|3014227065|365|B4MFGAAF|11/8/2021|2934|||5527|Accepted|11/4/2021
Y02881740|3014251475|365|DBBZAAAY|1/10/2022|1650|||5985|Accepted|11/5/2021
Y02951371|3014245827|Facile|H06UY2VV|12/15/2021|1438.2|||12543|Accepted|11/9/2021
Y02974211|3014236788|Facile|ARU3EAAE|11/21/2021|2478|||32218|Accepted|11/10/2021
Y02980831|3014228986|Facile|B3RVMAAM|10/21/2021|718|||30110|Accepted|11/10/2021
Y03010730|3014250161|365|H06U4XNN|12/30/2021|4004.1|||11692|Accepted|11/11/2021
Y03041421|3014230501|Facile|BGMMTAAS|11/12/2021|598|||32218|Accepted|11/12/2021
Y03081561|3014231193|Facile|H066BTKJ|11/15/2021|1967.1|||12594|Accepted|11/15/2021
Y03086430|3014231365|365|E2WJ3AA2|11/15/2021|929|||63078|Accepted|11/15/2021
Y03112231|3014236131|Facile|GH2ESAAR|11/23/2021|2588.4|||12498|Accepted|11/16/2021
Y03169851|3014233570|Facile|FNLTFAAE|11/18/2021|948|||31618|Accepted|11/18/2021
Y03177071|3014234046|Facile|H0611F21|11/19/2021|1923.3|||992|Accepted|11/18/2021
Y03255381|3014236510|Facile|GX7NDAAB|11/23/2021|648|||30110|Accepted|11/23/2021
Y03282141|3014236547|Facile|H05H1A0Z|11/24/2021|4029.3|||60825|Accepted|11/24/2021
Y03313780|3014237623|365|DFPAEAAD|11/25/2021|3756.8|||12554|Accepted|11/25/2021
Y03335630|3014237834|365|FEXH2AA1|11/26/2021|1269.35|||10038|Accepted|11/26/2021
Y03343470|3014238196|365|ENKM4AA3|11/26/2021|315|||63078|Accepted|11/26/2021
Y03360330|3014238543|365|H07H1511|11/27/2021|281.3|||6262|Accepted|11/27/2021
Y03458321|3014240728|Facile|E9GM2AA1|12/2/2021|349|||31618|Accepted|12/2/2021
Y03523970|3014245044|365|H07B1KBA|12/13/2021|19930.61|||9251|Accepted|12/6/2021
Y03533821|3014242476|Facile|AUDHDAAB|12/7/2021|969|||30110|Accepted|12/7/2021
Y03534550|3014242558|365|EKRZXAAX|12/7/2021|1498|||5541|Accepted|12/7/2021
Y03559841|3014249377|Facile|DDKXJAAJ|12/27/2021|3400|||1300|Accepted|12/9/2021
Y03648910|3014245595|365|H02DJKBA|12/15/2021|473.36|||60872|Accepted|12/14/2021
Y03666070|3014248939|365|BWS7DAJH|12/23/2021|549.99|||63078|Accepted|12/15/2021
Y03688741|3014246602|Facile|FW8LJAAH|12/16/2021|799.97|||10097|Accepted|12/16/2021
Y03734071|3014252325|Facile|BVNVYAAY|1/11/2022|678|||12440|Accepted|12/18/2021
Y03882251|3014258255|Facile|BUG13AA3|1/21/2022|989.01|||10369|Accepted|1/1/2022
Y03895380|3014256967|365|EHFEAAAD|1/20/2022|3374.1|||4048|Accepted|1/3/2022
Y03906911|3014260258|Facile|APF67AA7|1/24/2022|1064.35|||2543|Accepted|1/4/2022
Y03913741|3014251234|Facile|H07H4RLK|1/5/2022|1048|||12325|Accepted|1/5/2022
Y03916660|3014257818|365|BXF89AA9|1/21/2022|1128|||6040|Accepted|1/5/2022
Y03917341|3014251180|Facile|H01V7ESR|1/5/2022|748|||30110|Accepted|1/5/2022
Y03917491|3014251535|Facile|H051L188|1/5/2022|375|||6685|Accepted|1/5/2022
Y03937801|3014252011|Facile|EY2Y1AA1|1/11/2022|2727.82|||9949|Accepted|1/7/2022
Y03949681|3014252403|Facile|H02EKFGF|1/11/2022|12789.95|||8874|Accepted|1/10/2022
Y03954831|3014256916|Facile|H020RSKJ|1/20/2022|1014.26|||3688|Accepted|1/10/2022
Y03955591|3014252404|Facile|H02EKFGF|1/11/2022|529|||8874|Accepted|1/10/2022
Y03956820|3014252430|365|H0211XWW|1/11/2022|18735|||4048|Accepted|1/10/2022
Y03971971|3014252993|Facile|BXMVFAAF|1/12/2022|5340.4|||7913|Accepted|1/11/2022
Y03977320|3014252710|365|H01GEM10|1/12/2022|1448|||8191|Accepted|1/11/2022
Y03977680|3014254322|365|BJ5GPAAN|1/15/2022|3848|||8191|Accepted|1/11/2022
Y03978911|3014252303|Facile|E94JSAAR|1/11/2022|299|||31614|Accepted|1/11/2022
Y03980731|3014253134|Facile|ERZMYAAX|1/12/2022|4553.4|||4438|Accepted|1/11/2022
Y03981571|3014257340|Facile|D3YXUAAU|1/20/2022|1333|||12102|Accepted|1/11/2022
Y03982571|3014252442|Facile|H02Z0EGF|1/11/2022|379|||31618|Accepted|1/11/2022
Y03983321|3014261818|Facile|H06S2PXW|1/26/2022|5106|||8874|Accepted|1/11/2022
Y03984321|3014252565|Facile|A4YPDAAB|1/11/2022|1515|||12490|Accepted|1/11/2022
Y03984981|3014252657|Facile|B0ZREAAD|1/12/2022|858.4|||12526|Accepted|1/11/2022
Y03998750|3014252946|365|H03ZJ9GG|1/12/2022|1080|||11921|Accepted|1/12/2022
Y04009921|3014274811|Facile|FBYT4AA4|2/18/2022|701|||6790|Accepted|1/12/2022
Y04010091|3014257627|Facile|BUSRPAAN|1/21/2022|1305|||4202|Accepted|1/12/2022
Y04012011|3014253069|Facile|FB3UKAAK|1/12/2022|249.01|||31618|Accepted|1/12/2022
Y04013081|3014260264|Facile|DB00RAAR|1/25/2022|4970|||2602|Accepted|1/12/2022
Y04013361|3014256919|Facile|A7NAEAAD|1/20/2022|2347|||3430|Accepted|1/12/2022
Y04013571|3014256869|Facile|DKMT9AA8|1/20/2022|2649|||11955|Accepted|1/12/2022
Y04027961|3014254576|Facile|BYV2UAAU|1/17/2022|2217.03|||6790|Accepted|1/13/2022
Y04031981|3014257628|Facile|H06Z6JHG|1/21/2022|2964.32|||11327|Accepted|1/13/2022
Y04035151|3014257371|Facile|A01UWAAW|1/20/2022|2199.87|||11141|Accepted|1/13/2022
Y04037371|3014256920|Facile|A9KSYAAX|1/20/2022|1658.4|||8936|Accepted|1/13/2022
Y04052781|3014254578|Facile|BXWEYAAX|1/17/2022|5331.75|||9949|Accepted|1/14/2022
Y04059490|3014256811|365|FPRF0AAZ|1/20/2022|3593.28|||4635|Accepted|1/14/2022
Y04059830|3014254756|365|AJ50JAAJ|1/17/2022|1700|||2100|Accepted|1/14/2022
Y04062061|3014256725|Facile|H01LRGBA|1/19/2022|3350|||11941|Accepted|1/14/2022
Y04066101|3014254317|Facile|ASXWVAAV|1/14/2022|2840|||6338|Accepted|1/14/2022
Y04091311|3014254521|Facile|H01XFJYX|1/17/2022|527.91|||5361|Accepted|1/16/2022
Y04095370|3014262607|365|BJJPWAAV|1/27/2022|3192.3|||4765|Accepted|1/17/2022
Y04096501|3014254487|Facile|H021EVGG|1/17/2022|299.99|||30190|Accepted|1/17/2022
Y04096631|3014256381|Facile|F49NJAAH|1/19/2022|2143.82|||4064|Accepted|1/17/2022
Y04100811|3014256813|Facile|FHS2YAAY|1/17/2022|807.99|||30190|Accepted|1/17/2022
Y04101450|3014257351|365|FUT9DAAD|1/20/2022|1562.02|||9361|Accepted|1/17/2022
Y04107901|3014256578|Facile|E363TAAT|1/19/2022|849.99|||12435|Accepted|1/17/2022
Y04108861|3014262609|Facile|DMZD0AAZ|1/27/2022|1977.02|||31815|Accepted|1/17/2022
Y04121531|3014257032|Facile|GP4JBAAA|1/20/2022|1602.11|||2042|Accepted|1/18/2022
Y04121751|3014257564|Facile|H01LZVJJ|1/20/2022|2895.6|||12236|Accepted|1/18/2022
Y04125391|3014255367|Facile|B8AE6AA5|1/17/2022|399|||30220|Accepted|1/18/2022
Y04126631|3014257017|Facile|H066BAJH|1/20/2022|879.3|||6815|Accepted|1/18/2022
Y04127081|3014256820|Facile|DJ95SAAS|1/17/2022|1339.94|||30110|Accepted|1/18/2022
Y04129691|3014256903|Facile|AZMUHAAH|1/20/2022|1037.3|||12102|Accepted|1/18/2022
Y04131651|3014257867|Facile|DAL1NAB9|1/21/2022|499|||1025|Accepted|1/18/2022
Y04134841|3014256475|Facile|B0ZT5AA5|1/19/2022|1798.98|||11943|Accepted|1/18/2022
Y04135701|3014256476|Facile|H05EXL0Z|1/18/2022|300|||30190|Accepted|1/18/2022
Y04136261|3014257018|Facile|H048BV66|1/20/2022|867|||12429|Accepted|1/18/2022
Y04136761|3014257019|Facile|H048BV66|1/20/2022|867|||12429|Accepted|1/18/2022
Y04137081|3014257353|Facile|H049S6ZZ|1/20/2022|9570.25|||9370|Accepted|1/18/2022
Y04144291|3014257132|Facile|E50NUAAT|1/20/2022|3609.95|||9579|Accepted|1/18/2022
Y04153771|3014255967|Facile|BVZBFAAE|1/19/2022|3300.9|||11076|Accepted|1/18/2022
Y04156030|3014256415|365|E4S5AAA4|1/19/2022|5200|||2042|Accepted|1/19/2022
Y04157021|3014255982|Facile|A2Z8BAAB|1/18/2022|299|||30190|Accepted|1/19/2022
Y04157511|3014261652|Facile|H0202TBB|1/26/2022|988.4|||12025|Accepted|1/19/2022
Y04158281|3014256217|Facile|DAPPAAAN|1/19/2022|898|||32218|Accepted|1/19/2022
Y04159351|3014256119|Facile|BZW1RAAR|1/18/2022|749.99|||30110|Accepted|1/19/2022
Y04160751|3014256858|Facile|BZ0VYAAY|1/20/2022|848|||30110|Accepted|1/19/2022
Y04165091|3014256373|Facile|H01F8M65|1/18/2022|499.99|||30190|Accepted|1/19/2022
Y04166001|3014257034|Facile|ET72SAAS|1/20/2022|763.2|||12687|Accepted|1/19/2022
Y04166381|3014259845|Facile|BS2FMAAL|1/24/2022|1318|||32218|Accepted|1/19/2022
Y04166701|3014256991|Facile|H062K8NN|1/20/2022|735.35|||5541|Accepted|1/19/2022
Y04168351|3014257441|Facile|DM3T4AA4|1/20/2022|2086.26|||3068|Accepted|1/19/2022
Y04168941|3014256934|Facile|DXTMWAAV|1/20/2022|917|||2284|Accepted|1/19/2022
Y04170111|3014256909|Facile|A4VGKAAJ|1/20/2022|1602.5|||9621|Accepted|1/19/2022
Y04170661|3014257189|Facile|B1DVRAAR|1/20/2022|3047|||9346|Accepted|1/19/2022
Y04171651|3014257239|Facile|FBSGNAAM|1/20/2022|686.4|||12717|Accepted|1/19/2022
Y04188220|3014256830|365|BVJ5FAAF|1/20/2022|3300|||1121|Accepted|1/19/2022
Y04190291|3014257241|Facile|H07A2KFE|1/20/2022|1303.2|||8404|Accepted|1/20/2022
Y04190541|3014257926|Facile|H02GD455|1/21/2022|865.65|||10846|Accepted|1/20/2022
Y04190551|3014257054|Facile|DAZBFAAE|1/20/2022|3067|||12166|Accepted|1/20/2022
Y04191071|3014257056|Facile|D9TZDAAD|1/20/2022|4263.94|||10058|Accepted|1/20/2022
Y04191251|3014257191|Facile|H017FDVU|1/20/2022|988.2|||12236|Accepted|1/20/2022
Y04191601|3014257243|Facile|H03NVPPN|1/20/2022|3103.2|||11878|Accepted|1/20/2022
Y04191761|3014257244|Facile|H0171RUT|1/20/2022|499|||9621|Accepted|1/20/2022
Y04192571|3014256863|Facile|B198DAAD|1/20/2022|499|||8294|Accepted|1/20/2022
Y04192771|3014256877|Facile|G05HPAAN|1/20/2022|1148|||12971|Accepted|1/20/2022
Y04193261|3014256914|Facile|G4Y7TAAT|1/20/2022|2483|||8294|Accepted|1/20/2022
Y04193391|3014257121|Facile|AZ09AAA9|1/20/2022|1162.3|||10574|Accepted|1/20/2022
Y04193721|3014256948|Facile|D9H1KAAK|1/20/2022|705.75|||3435|Accepted|1/20/2022
Y04194151|3014257438|Facile|BJ3DXAAW|1/20/2022|2261.3|||11793|Accepted|1/20/2022
Y04194801|3014257317|Facile|BUA5LAAL|1/20/2022|4058.4|||5541|Accepted|1/20/2022
Y04195241|3014257363|Facile|BUVWUAAU|1/20/2022|4847|||12210|Accepted|1/20/2022
Y04195371|3014257388|Facile|BWVYXAAX|1/20/2022|399|||32217|Accepted|1/20/2022
Y04195631|3014257098|Facile|A3MZEAAE|1/20/2022|1370|||4868|Accepted|1/20/2022
Y04195841|3014257010|Facile|A1GYPAAP|1/20/2022|1097|||2051|Accepted|1/20/2022
Y04196051|3014257318|Facile|H05MXSUT|1/20/2022|880.56|||1439|Accepted|1/20/2022
Y04196191|3014257022|Facile|BXLMJAAH|1/20/2022|1572.03|||12564|Accepted|1/20/2022
Y04196251|3014257074|Facile|A2K5XAAX|1/20/2022|1222.6|||5314|Accepted|1/20/2022
Y04196461|3014257247|Facile|H06UFMUT|1/20/2022|518.4|||3068|Accepted|1/20/2022
Y04196661|3014257077|Facile|H02HZJ98|1/20/2022|2046|||12630|Accepted|1/20/2022
Y04197851|3014257248|Facile|H065KH87|1/20/2022|943.19|||12409|Accepted|1/20/2022
Y04198091|3014257439|Facile|H07H5HBA|1/20/2022|499|||3063|Accepted|1/20/2022
Y04198491|3014260745|Facile|EZLJXAAW|1/20/2022|399|||32217|Accepted|1/20/2022
